0_1	+ 1
12a_396m|12a_769	- A^(-20) + 4*A^(-16) - 9*A^(-12) + 17*A^(-8) - 24*A^(-4) + 28 - 30*A^(4) + 28*A^(8) - 21*A^(12) + 15*A^(16) - 8*A^(20) + 3*A^(24) - A^(28)
12n_396m	+ 2*A^(-20) - 5*A^(-16) + 8*A^(-12) - 10*A^(-8) + 11*A^(-4) - 11 + 9*A^(4) - 6*A^(8) + 4*A^(12) - A^(16)
12a_398	+ A^(-40) - 4*A^(-36) + 9*A^(-32) - 16*A^(-28) + 22*A^(-24) - 27*A^(-20) + 29*A^(-16) - 26*A^(-12) + 22*A^(-8) - 15*A^(-4) + 9 - 4*A^(4) + A^(8)
12n_398	+ 1 - 2*A^(4) + 4*A^(8) - 4*A^(12) + 4*A^(16) - 4*A^(20) + 3*A^(24) - A^(28) + A^(36) - A^(40)
12a_398m	+ A^(-8) - 4*A^(-4) + 9 - 15*A^(4) + 22*A^(8) - 26*A^(12) + 29*A^(16) - 27*A^(20) + 22*A^(24) - 16*A^(28) + 9*A^(32) - 4*A^(36) + A^(40)
12n_398m	- A^(-40) + A^(-36) - A^(-28) + 3*A^(-24) - 4*A^(-20) + 4*A^(-16) - 4*A^(-12) + 4*A^(-8) - 2*A^(-4) + 1
12a_399	- A^(-8) + 4*A^(-4) - 10 + 18*A^(4) - 25*A^(8) + 32*A^(12) - 33*A^(16) + 31*A^(20) - 25*A^(24) + 17*A^(28) - 10*A^(32) + 4*A^(36) - A^(40)
12a_399m	- A^(-40) + 4*A^(-36) - 10*A^(-32) + 17*A^(-28) - 25*A^(-24) + 31*A^(-20) - 33*A^(-16) + 32*A^(-12) - 25*A^(-8) + 18*A^(-4) - 10 + 4*A^(4) - A^(8)
12a_400|12a_957m	- A^(-40) + 4*A^(-36) - 10*A^(-32) + 17*A^(-28) - 24*A^(-24) + 30*A^(-20) - 32*A^(-16) + 30*A^(-12) - 24*A^(-8) + 17*A^(-4) - 9 + 4*A^(4) - A^(8)
12n_400|12n_450m	+ A^(-4) - 3 + 8*A^(4) - 12*A^(8) + 15*A^(12) - 16*A^(16) + 15*A^(20) - 12*A^(24) + 8*A^(28) - 4*A^(32) + A^(36)
12a_400m|12a_957	- A^(-8) + 4*A^(-4) - 9 + 17*A^(4) - 24*A^(8) + 30*A^(12) - 32*A^(16) + 30*A^(20) - 24*A^(24) + 17*A^(28) - 10*A^(32) + 4*A^(36) - A^(40)
12n_400m|12n_450	+ A^(-36) - 4*A^(-32) + 8*A^(-28) - 12*A^(-24) + 15*A^(-20) - 16*A^(-16) + 15*A^(-12) - 12*A^(-8) + 8*A^(-4) - 3 + A^(4)
12a_402|12a_1096m	- A^(-32) + 5*A^(-28) - 13*A^(-24) + 23*A^(-20) - 33*A^(-16) + 41*A^(-12) - 43*A^(-8) + 40*A^(-4) - 32 + 22*A^(4) - 12*A^(8) + 5*A^(12) - A^(16)
12n_402	+ A^(12) - A^(28) + 2*A^(32) - A^(36) + 2*A^(40) - 2*A^(44) + A^(48) - A^(52)
12a_402m|12a_1096	- A^(-16) + 5*A^(-12) - 12*A^(-8) + 22*A^(-4) - 32 + 40*A^(4) - 43*A^(8) + 41*A^(12) - 33*A^(16) + 23*A^(20) - 13*A^(24) + 5*A^(28) - A^(32)
12n_402m	- A^(-52) + A^(-48) - 2*A^(-44) + 2*A^(-40) - A^(-36) + 2*A^(-32) - A^(-28) + A^(-12)
12a_403|12a_625m|12a_1055m	- A^(-28) + 4*A^(-24) - 10*A^(-20) + 18*A^(-16) - 25*A^(-12) + 31*A^(-8) - 33*A^(-4) + 31 - 25*A^(4) + 17*A^(8) - 9*A^(12) + 4*A^(16) - A^(20)
12n_403	+ A^(-8) - 2*A^(-4) + 2 - 2*A^(4) + 2*A^(8) + A^(16) - A^(24)
12a_403m|12a_625|12a_1055	- A^(-20) + 4*A^(-16) - 9*A^(-12) + 17*A^(-8) - 25*A^(-4) + 31 - 33*A^(4) + 31*A^(8) - 25*A^(12) + 18*A^(16) - 10*A^(20) + 4*A^(24) - A^(28)
12n_403m	- A^(-24) + A^(-16) + 2*A^(-8) - 2*A^(-4) + 2 - 2*A^(4) + A^(8)
12a_404	+ A^(-20) - 4*A^(-16) + 9*A^(-12) - 14*A^(-8) + 20*A^(-4) - 23 + 24*A^(4) - 23*A^(8) + 18*A^(12) - 12*A^(16) + 7*A^(20) - 3*A^(24) + A^(28)
12n_404	+ A^(8) - A^(12) + A^(16) - A^(20) + A^(24) + A^(28) - A^(32) + 2*A^(36) - 2*A^(40) + A^(44) - A^(48)
12a_404m	+ A^(-28) - 3*A^(-24) + 7*A^(-20) - 12*A^(-16) + 18*A^(-12) - 23*A^(-8) + 24*A^(-4) - 23 + 20*A^(4) - 14*A^(8) + 9*A^(12) - 4*A^(16) + A^(20)
12n_404m	- A^(-48) + A^(-44) - 2*A^(-40) + 2*A^(-36) - A^(-32) + A^(-28) + A^(-24) - A^(-20) + A^(-16) - A^(-12) + A^(-8)
12a_405|12a_911	+ A^(-36) - 4*A^(-32) + 10*A^(-28) - 17*A^(-24) + 24*A^(-20) - 29*A^(-16) + 30*A^(-12) - 28*A^(-8) + 22*A^(-4) - 14 + 8*A^(4) - 3*A^(8) + A^(12)
12n_405|12n_703	- A^(-36) + 3*A^(-32) - 6*A^(-28) + 9*A^(-24) - 11*A^(-20) + 12*A^(-16) - 11*A^(-12) + 9*A^(-8) - 6*A^(-4) + 4 - A^(4)
12a_405m|12a_911m	+ A^(-12) - 3*A^(-8) + 8*A^(-4) - 14 + 22*A^(4) - 28*A^(8) + 30*A^(12) - 29*A^(16) + 24*A^(20) - 17*A^(24) + 10*A^(28) - 4*A^(32) + A^(36)
12n_405m|12n_703m	- A^(-4) + 4 - 6*A^(4) + 9*A^(8) - 11*A^(12) + 12*A^(16) - 11*A^(20) + 9*A^(24) - 6*A^(28) + 3*A^(32) - A^(36)
12n_406	+ A^(-52) - 4*A^(-48) + 7*A^(-44) - 11*A^(-40) + 13*A^(-36) - 14*A^(-32) + 13*A^(-28) - 9*A^(-24) + 7*A^(-20) - 3*A^(-16) + A^(-12)
12n_406m	+ A^(12) - 3*A^(16) + 7*A^(20) - 9*A^(24) + 13*A^(28) - 14*A^(32) + 13*A^(36) - 11*A^(40) + 7*A^(44) - 4*A^(48) + A^(52)
12a_407	- A^(-8) + 5*A^(-4) - 12 + 22*A^(4) - 31*A^(8) + 38*A^(12) - 40*A^(16) + 37*A^(20) - 29*A^(24) + 20*A^(28) - 11*A^(32) + 4*A^(36) - A^(40)
12n_407	+ A^(-40) - 3*A^(-36) + 4*A^(-32) - 6*A^(-28) + 7*A^(-24) - 6*A^(-20) + 5*A^(-16) - 3*A^(-12) + 2*A^(-8)
12a_407m	- A^(-40) + 4*A^(-36) - 11*A^(-32) + 20*A^(-28) - 29*A^(-24) + 37*A^(-20) - 40*A^(-16) + 38*A^(-12) - 31*A^(-8) + 22*A^(-4) - 12 + 5*A^(4) - A^(8)
12n_407m	+ 2*A^(8) - 3*A^(12) + 5*A^(16) - 6*A^(20) + 7*A^(24) - 6*A^(28) + 4*A^(32) - 3*A^(36) + A^(40)
12a_408	+ A^(-48) - 6*A^(-44) + 15*A^(-40) - 26*A^(-36) + 36*A^(-32) - 44*A^(-28) + 46*A^(-24) - 41*A^(-20) + 33*A^(-16) - 21*A^(-12) + 11*A^(-8) - 4*A^(-4) + 1
12n_408	- 2*A^(-12) + 6*A^(-8) - 10*A^(-4) + 14 - 16*A^(4) + 17*A^(8) - 14*A^(12) + 11*A^(16) - 7*A^(20) + 3*A^(24) - A^(28)
12a_408m	+ 1 - 4*A^(4) + 11*A^(8) - 21*A^(12) + 33*A^(16) - 41*A^(20) + 46*A^(24) - 44*A^(28) + 36*A^(32) - 26*A^(36) + 15*A^(40) - 6*A^(44) + A^(48)
12n_408m	- A^(-28) + 3*A^(-24) - 7*A^(-20) + 11*A^(-16) - 14*A^(-12) + 17*A^(-8) - 16*A^(-4) + 14 - 10*A^(4) + 6*A^(8) - 2*A^(12)
12n_409	+ A^(4) - 3*A^(8) + 5*A^(12) - 5*A^(16) + 7*A^(20) - 6*A^(24) + 5*A^(28) - 4*A^(32) + 2*A^(36) - A^(40)
12n_409m	- A^(-40) + 2*A^(-36) - 4*A^(-32) + 5*A^(-28) - 6*A^(-24) + 7*A^(-20) - 5*A^(-16) + 5*A^(-12) - 3*A^(-8) + A^(-4)
12a_410	+ A^(-48) - 4*A^(-44) + 9*A^(-40) - 17*A^(-36) + 25*A^(-32) - 31*A^(-28) + 33*A^(-24) - 31*A^(-20) + 26*A^(-16) - 17*A^(-12) + 10*A^(-8) - 4*A^(-4) + 1
12n_410	- 2*A^(-32) + 5*A^(-28) - 10*A^(-24) + 15*A^(-20) - 17*A^(-16) + 19*A^(-12) - 17*A^(-8) + 13*A^(-4) - 8 + 4*A^(4) - A^(8)
12a_410m	+ 1 - 4*A^(4) + 10*A^(8) - 17*A^(12) + 26*A^(16) - 31*A^(20) + 33*A^(24) - 31*A^(28) + 25*A^(32) - 17*A^(36) + 9*A^(40) - 4*A^(44) + A^(48)
12n_410m	- A^(-8) + 4*A^(-4) - 8 + 13*A^(4) - 17*A^(8) + 19*A^(12) - 17*A^(16) + 15*A^(20) - 10*A^(24) + 5*A^(28) - 2*A^(32)
12a_411	- A^(-4) + 4 - 8*A^(4) + 13*A^(8) - 18*A^(12) + 23*A^(16) - 23*A^(20) + 22*A^(24) - 18*A^(28) + 12*A^(32) - 7*A^(36) + 3*A^(40) - A^(44)
12n_411	+ A^(-4) - 3 + 4*A^(4) - 4*A^(8) + 5*A^(12) - 3*A^(16) + 2*A^(20) - A^(28) + A^(32) - A^(36)
12a_411m	- A^(-44) + 3*A^(-40) - 7*A^(-36) + 12*A^(-32) - 18*A^(-28) + 22*A^(-24) - 23*A^(-20) + 23*A^(-16) - 18*A^(-12) + 13*A^(-8) - 8*A^(-4) + 4 - A^(4)
12n_411m	- A^(-36) + A^(-32) - A^(-28) + 2*A^(-20) - 3*A^(-16) + 5*A^(-12) - 4*A^(-8) + 4*A^(-4) - 3 + A^(4)
12a_412	- A^(-8) + 5*A^(-4) - 12 + 20*A^(4) - 27*A^(8) + 33*A^(12) - 33*A^(16) + 30*A^(20) - 23*A^(24) + 15*A^(28) - 8*A^(32) + 3*A^(36) - A^(40)
12a_412m	- A^(-40) + 3*A^(-36) - 8*A^(-32) + 15*A^(-28) - 23*A^(-24) + 30*A^(-20) - 33*A^(-16) + 33*A^(-12) - 27*A^(-8) + 20*A^(-4) - 12 + 5*A^(4) - A^(8)
12a_413	- A^(-32) + 5*A^(-28) - 14*A^(-24) + 24*A^(-20) - 34*A^(-16) + 43*A^(-12) - 44*A^(-8) + 41*A^(-4) - 33 + 22*A^(4) - 12*A^(8) + 5*A^(12) - A^(16)
12a_413m	- A^(-16) + 5*A^(-12) - 12*A^(-8) + 22*A^(-4) - 33 + 41*A^(4) - 44*A^(8) + 43*A^(12) - 34*A^(16) + 24*A^(20) - 14*A^(24) + 5*A^(28) - A^(32)
12a_414	+ A^(-44) - 4*A^(-40) + 8*A^(-36) - 13*A^(-32) + 18*A^(-28) - 21*A^(-24) + 22*A^(-20) - 21*A^(-16) + 17*A^(-12) - 11*A^(-8) + 7*A^(-4) - 3 + A^(4)
12a_414m	+ A^(-4) - 3 + 7*A^(4) - 11*A^(8) + 17*A^(12) - 21*A^(16) + 22*A^(20) - 21*A^(24) + 18*A^(28) - 13*A^(32) + 8*A^(36) - 4*A^(40) + A^(44)
12a_415	+ A^(-24) - 5*A^(-20) + 13*A^(-16) - 22*A^(-12) + 31*A^(-8) - 38*A^(-4) + 40 - 36*A^(4) + 29*A^(8) - 19*A^(12) + 10*A^(16) - 4*A^(20) + A^(24)
12a_415m	+ A^(-24) - 4*A^(-20) + 10*A^(-16) - 19*A^(-12) + 29*A^(-8) - 36*A^(-4) + 40 - 38*A^(4) + 31*A^(8) - 22*A^(12) + 13*A^(16) - 5*A^(20) + A^(24)
12n_417|12n_694	- A^(-56) + 3*A^(-52) - 5*A^(-48) + 6*A^(-44) - 7*A^(-40) + 6*A^(-36) - 5*A^(-32) + 3*A^(-28) + A^(-16)
12n_417m|12n_694m	+ A^(16) + 3*A^(28) - 5*A^(32) + 6*A^(36) - 7*A^(40) + 6*A^(44) - 5*A^(48) + 3*A^(52) - A^(56)
12a_418	- A^(-16) + 5*A^(-12) - 12*A^(-8) + 21*A^(-4) - 30 + 37*A^(4) - 39*A^(8) + 37*A^(12) - 29*A^(16) + 20*A^(20) - 11*A^(24) + 4*A^(28) - A^(32)
12n_418	- A^(-44) + A^(-40) - A^(-32) + 2*A^(-28) - 3*A^(-24) + 4*A^(-20) - 4*A^(-16) + 4*A^(-12) - 2*A^(-8) + A^(-4)
12a_418m	- A^(-32) + 4*A^(-28) - 11*A^(-24) + 20*A^(-20) - 29*A^(-16) + 37*A^(-12) - 39*A^(-8) + 37*A^(-4) - 30 + 21*A^(4) - 12*A^(8) + 5*A^(12) - A^(16)
12n_418m	+ A^(4) - 2*A^(8) + 4*A^(12) - 4*A^(16) + 4*A^(20) - 3*A^(24) + 2*A^(28) - A^(32) + A^(40) - A^(44)
12a_419	- A^(-32) + 5*A^(-28) - 13*A^(-24) + 24*A^(-20) - 34*A^(-16) + 42*A^(-12) - 45*A^(-8) + 41*A^(-4) - 33 + 23*A^(4) - 12*A^(8) + 5*A^(12) - A^(16)
12n_419	- A^(-44) + 2*A^(-40) - 2*A^(-36) + A^(-32) - A^(-28) + 2*A^(-20) - 2*A^(-16) + 3*A^(-12) - 2*A^(-8) + A^(-4)
12a_419m	- A^(-16) + 5*A^(-12) - 12*A^(-8) + 23*A^(-4) - 33 + 41*A^(4) - 45*A^(8) + 42*A^(12) - 34*A^(16) + 24*A^(20) - 13*A^(24) + 5*A^(28) - A^(32)
12n_419m	+ A^(4) - 2*A^(8) + 3*A^(12) - 2*A^(16) + 2*A^(20) - A^(28) + A^(32) - 2*A^(36) + 2*A^(40) - A^(44)
12a_420|3_1m*9_13	+ A^(-60) - 3*A^(-56) + 6*A^(-52) - 10*A^(-48) + 13*A^(-44) - 17*A^(-40) + 17*A^(-36) - 15*A^(-32) + 13*A^(-28) - 8*A^(-24) + 5*A^(-20) - 2*A^(-16) + A^(-12)
12n_420|12n_636	- A^(-28) + 4*A^(-24) - 7*A^(-20) + 10*A^(-16) - 13*A^(-12) + 13*A^(-8) - 12*A^(-4) + 11 - 6*A^(4) + 3*A^(8) - A^(12)
12a_420m|3_1*9_13m	+ A^(12) - 2*A^(16) + 5*A^(20) - 8*A^(24) + 13*A^(28) - 15*A^(32) + 17*A^(36) - 17*A^(40) + 13*A^(44) - 10*A^(48) + 6*A^(52) - 3*A^(56) + A^(60)
12n_420m|12n_636m	- A^(-12) + 3*A^(-8) - 6*A^(-4) + 11 - 12*A^(4) + 13*A^(8) - 13*A^(12) + 10*A^(16) - 7*A^(20) + 4*A^(24) - A^(28)
12a_421	+ A^(-56) - 3*A^(-52) + 6*A^(-48) - 11*A^(-44) + 15*A^(-40) - 19*A^(-36) + 20*A^(-32) - 19*A^(-28) + 17*A^(-24) - 11*A^(-20) + 7*A^(-16) - 3*A^(-12) + A^(-8)
12n_421|12n_422m|12n_613m	+ 2*A^(-16) - 6*A^(-12) + 11*A^(-8) - 16*A^(-4) + 19 - 19*A^(4) + 18*A^(8) - 13*A^(12) + 8*A^(16) - 4*A^(20) + A^(24)
12a_421m	+ A^(8) - 3*A^(12) + 7*A^(16) - 11*A^(20) + 17*A^(24) - 19*A^(28) + 20*A^(32) - 19*A^(36) + 15*A^(40) - 11*A^(44) + 6*A^(48) - 3*A^(52) + A^(56)
12n_421m|12n_422|12n_613	+ A^(-24) - 4*A^(-20) + 8*A^(-16) - 13*A^(-12) + 18*A^(-8) - 19*A^(-4) + 19 - 16*A^(4) + 11*A^(8) - 6*A^(12) + 2*A^(16)
12a_422	- A^(-12) + 2*A^(-8) - 4*A^(-4) + 6 - 7*A^(4) + 10*A^(8) - 9*A^(12) + 9*A^(16) - 8*A^(20) + 6*A^(24) - 4*A^(28) + 2*A^(32) - A^(36)
12a_422m	- A^(-36) + 2*A^(-32) - 4*A^(-28) + 6*A^(-24) - 8*A^(-20) + 9*A^(-16) - 9*A^(-12) + 10*A^(-8) - 7*A^(-4) + 6 - 4*A^(4) + 2*A^(8) - A^(12)
12a_423	- A^(-16) + 3*A^(-12) - 7*A^(-8) + 11*A^(-4) - 14 + 18*A^(4) - 18*A^(8) + 17*A^(12) - 13*A^(16) + 9*A^(20) - 5*A^(24) + 2*A^(28) - A^(32)
12n_423	- A^(-16) + 3*A^(-12) - 4*A^(-8) + 5*A^(-4) - 4 + 3*A^(4) - 2*A^(8) + 2*A^(16) - 2*A^(20) + 2*A^(24) - A^(28)
12a_423m	- A^(-32) + 2*A^(-28) - 5*A^(-24) + 9*A^(-20) - 13*A^(-16) + 17*A^(-12) - 18*A^(-8) + 18*A^(-4) - 14 + 11*A^(4) - 7*A^(8) + 3*A^(12) - A^(16)
12n_423m	- A^(-28) + 2*A^(-24) - 2*A^(-20) + 2*A^(-16) - 2*A^(-8) + 3*A^(-4) - 4 + 5*A^(4) - 4*A^(8) + 3*A^(12) - A^(16)
12a_424	- A^(-16) + 2*A^(-12) - 5*A^(-8) + 10*A^(-4) - 14 + 19*A^(4) - 20*A^(8) + 20*A^(12) - 17*A^(16) + 12*A^(20) - 7*A^(24) + 3*A^(28) - A^(32)
12a_424m	- A^(-32) + 3*A^(-28) - 7*A^(-24) + 12*A^(-20) - 17*A^(-16) + 20*A^(-12) - 20*A^(-8) + 19*A^(-4) - 14 + 10*A^(4) - 5*A^(8) + 2*A^(12) - A^(16)
12a_425|12a_1029	- A^(-20) + 2*A^(-16) - 4*A^(-12) + 7*A^(-8) - 9*A^(-4) + 12 - 12*A^(4) + 11*A^(8) - 9*A^(12) + 7*A^(16) - 4*A^(20) + 2*A^(24) - A^(28)
12n_425	- A^(-4) + 3 - 4*A^(4) + 5*A^(8) - 5*A^(12) + 6*A^(16) - 4*A^(20) + 3*A^(24) - 2*A^(28)
12a_425m|12a_1029m	- A^(-28) + 2*A^(-24) - 4*A^(-20) + 7*A^(-16) - 9*A^(-12) + 11*A^(-8) - 12*A^(-4) + 12 - 9*A^(4) + 7*A^(8) - 4*A^(12) + 2*A^(16) - A^(20)
12n_425m	- 2*A^(-28) + 3*A^(-24) - 4*A^(-20) + 6*A^(-16) - 5*A^(-12) + 5*A^(-8) - 4*A^(-4) + 3 - A^(4)
12a_426	+ A^(-24) - 6*A^(-20) + 15*A^(-16) - 25*A^(-12) + 35*A^(-8) - 42*A^(-4) + 44 - 39*A^(4) + 31*A^(8) - 20*A^(12) + 10*A^(16) - 4*A^(20) + A^(24)
12n_426	+ A^(-52) - 2*A^(-48) + 2*A^(-44) - 4*A^(-40) + 3*A^(-36) - 2*A^(-32) + 2*A^(-28) + A^(-16)
12a_426m	+ A^(-24) - 4*A^(-20) + 10*A^(-16) - 20*A^(-12) + 31*A^(-8) - 39*A^(-4) + 44 - 42*A^(4) + 35*A^(8) - 25*A^(12) + 15*A^(16) - 6*A^(20) + A^(24)
12n_426m	+ A^(16) + 2*A^(28) - 2*A^(32) + 3*A^(36) - 4*A^(40) + 2*A^(44) - 2*A^(48) + A^(52)
12a_427|12a_435|12a_990|12a_1225	+ A^(-24) - 4*A^(-20) + 10*A^(-16) - 19*A^(-12) + 27*A^(-8) - 33*A^(-4) + 37 - 33*A^(4) + 27*A^(8) - 19*A^(12) + 10*A^(16) - 4*A^(20) + A^(24)
12n_427	- 2*A^(-36) + 6*A^(-32) - 11*A^(-28) + 15*A^(-24) - 18*A^(-20) + 19*A^(-16) - 16*A^(-12) + 13*A^(-8) - 8*A^(-4) + 4 - A^(4)
12n_427m	- A^(-4) + 4 - 8*A^(4) + 13*A^(8) - 16*A^(12) + 19*A^(16) - 18*A^(20) + 15*A^(24) - 11*A^(28) + 6*A^(32) - 2*A^(36)
12a_428	- A^(-28) + 4*A^(-24) - 9*A^(-20) + 14*A^(-16) - 20*A^(-12) + 25*A^(-8) - 25*A^(-4) + 24 - 19*A^(4) + 13*A^(8) - 7*A^(12) + 3*A^(16) - A^(20)
12a_428m	- A^(-20) + 3*A^(-16) - 7*A^(-12) + 13*A^(-8) - 19*A^(-4) + 24 - 25*A^(4) + 25*A^(8) - 20*A^(12) + 14*A^(16) - 9*A^(20) + 4*A^(24) - A^(28)
12a_429	- A^(-32) + 4*A^(-28) - 10*A^(-24) + 17*A^(-20) - 23*A^(-16) + 28*A^(-12) - 29*A^(-8) + 26*A^(-4) - 20 + 14*A^(4) - 7*A^(8) + 3*A^(12) - A^(16)
12n_429|12n_520	+ 3*A^(4) - 6*A^(8) + 9*A^(12) - 11*A^(16) + 12*A^(20) - 11*A^(24) + 9*A^(28) - 6*A^(32) + 3*A^(36) - A^(40)
12a_429m	- A^(-16) + 3*A^(-12) - 7*A^(-8) + 14*A^(-4) - 20 + 26*A^(4) - 29*A^(8) + 28*A^(12) - 23*A^(16) + 17*A^(20) - 10*A^(24) + 4*A^(28) - A^(32)
12n_429m|12n_520m	- A^(-40) + 3*A^(-36) - 6*A^(-32) + 9*A^(-28) - 11*A^(-24) + 12*A^(-20) - 11*A^(-16) + 9*A^(-12) - 6*A^(-8) + 3*A^(-4)
12a_430	- A^(-4) + 4 - 10*A^(4) + 19*A^(8) - 26*A^(12) + 33*A^(16) - 35*A^(20) + 33*A^(24) - 27*A^(28) + 18*A^(32) - 10*A^(36) + 4*A^(40) - A^(44)
12n_430	+ A^(-12) - 2*A^(-8) + 2*A^(-4) - 1 + A^(4) - A^(12) + 2*A^(16) - 2*A^(20) + 2*A^(24) - A^(28)
12a_430m	- A^(-44) + 4*A^(-40) - 10*A^(-36) + 18*A^(-32) - 27*A^(-28) + 33*A^(-24) - 35*A^(-20) + 33*A^(-16) - 26*A^(-12) + 19*A^(-8) - 10*A^(-4) + 4 - A^(4)
12n_430m	- A^(-28) + 2*A^(-24) - 2*A^(-20) + 2*A^(-16) - A^(-12) + A^(-4) - 1 + 2*A^(4) - 2*A^(8) + A^(12)
12a_431	+ A^(-60) - 5*A^(-56) + 13*A^(-52) - 24*A^(-48) + 34*A^(-44) - 42*A^(-40) + 44*A^(-36) - 41*A^(-32) + 33*A^(-28) - 21*A^(-24) + 12*A^(-20) - 4*A^(-16) + A^(-12)
12a_431m	+ A^(12) - 4*A^(16) + 12*A^(20) - 21*A^(24) + 33*A^(28) - 41*A^(32) + 44*A^(36) - 42*A^(40) + 34*A^(44) - 24*A^(48) + 13*A^(52) - 5*A^(56) + A^(60)
12a_432	+ A^(-60) - 4*A^(-56) + 10*A^(-52) - 19*A^(-48) + 26*A^(-44) - 32*A^(-40) + 34*A^(-36) - 31*A^(-32) + 25*A^(-28) - 16*A^(-24) + 9*A^(-20) - 3*A^(-16) + A^(-12)
12n_432	+ A^(8) - 2*A^(12) + 4*A^(16) - 4*A^(20) + 4*A^(24) - 3*A^(28) + 2*A^(32) - A^(40) + A^(44) - A^(48)
12a_432m	+ A^(12) - 3*A^(16) + 9*A^(20) - 16*A^(24) + 25*A^(28) - 31*A^(32) + 34*A^(36) - 32*A^(40) + 26*A^(44) - 19*A^(48) + 10*A^(52) - 4*A^(56) + A^(60)
12n_432m	- A^(-48) + A^(-44) - A^(-40) + 2*A^(-32) - 3*A^(-28) + 4*A^(-24) - 4*A^(-20) + 4*A^(-16) - 2*A^(-12) + A^(-8)
12n_433	+ 1 - A^(4) + A^(8) - A^(16) + 2*A^(20) - 2*A^(24) + 3*A^(28) - 3*A^(32) + 2*A^(36) - A^(40)
12n_433m	- A^(-40) + 2*A^(-36) - 3*A^(-32) + 3*A^(-28) - 2*A^(-24) + 2*A^(-20) - A^(-16) + A^(-8) - A^(-4) + 1
12a_434	- A^(-16) + 4*A^(-12) - 10*A^(-8) + 17*A^(-4) - 24 + 30*A^(4) - 30*A^(8) + 29*A^(12) - 23*A^(16) + 15*A^(20) - 8*A^(24) + 3*A^(28) - A^(32)
12a_434m	- A^(-32) + 3*A^(-28) - 8*A^(-24) + 15*A^(-20) - 23*A^(-16) + 29*A^(-12) - 30*A^(-8) + 30*A^(-4) - 24 + 17*A^(4) - 10*A^(8) + 4*A^(12) - A^(16)
12n_435	+ A^(-8) - 4*A^(-4) + 7 - 8*A^(4) + 10*A^(8) - 9*A^(12) + 8*A^(16) - 6*A^(20) + 3*A^(24) - A^(28)
12n_435m	- A^(-28) + 3*A^(-24) - 6*A^(-20) + 8*A^(-16) - 9*A^(-12) + 10*A^(-8) - 8*A^(-4) + 7 - 4*A^(4) + A^(8)
12a_436|12a_545m|12a_1047|12a_1203|12a_1246m	- A^(-16) + 3*A^(-12) - 7*A^(-8) + 12*A^(-4) - 16 + 21*A^(4) - 22*A^(8) + 21*A^(12) - 17*A^(16) + 12*A^(20) - 7*A^(24) + 3*A^(28) - A^(32)
12n_436	+ 1 - 3*A^(4) + 5*A^(8) - 5*A^(12) + 6*A^(16) - 5*A^(20) + 4*A^(24) - 2*A^(28) + A^(36) - A^(40)
12a_436m|12a_545|12a_1047m|12a_1203m|12a_1246	- A^(-32) + 3*A^(-28) - 7*A^(-24) + 12*A^(-20) - 17*A^(-16) + 21*A^(-12) - 22*A^(-8) + 21*A^(-4) - 16 + 12*A^(4) - 7*A^(8) + 3*A^(12) - A^(16)
12n_436m	- A^(-40) + A^(-36) - 2*A^(-28) + 4*A^(-24) - 5*A^(-20) + 6*A^(-16) - 5*A^(-12) + 5*A^(-8) - 3*A^(-4) + 1
12n_437	- A^(-24) + A^(-20) - A^(-16) + 3*A^(-8) - 4*A^(-4) + 6 - 6*A^(4) + 6*A^(8) - 4*A^(12) + 2*A^(16) - A^(20)
12n_437m	- A^(-20) + 2*A^(-16) - 4*A^(-12) + 6*A^(-8) - 6*A^(-4) + 6 - 4*A^(4) + 3*A^(8) - A^(16) + A^(20) - A^(24)
12a_438	- A^(-20) + 5*A^(-16) - 11*A^(-12) + 19*A^(-8) - 27*A^(-4) + 32 - 33*A^(4) + 30*A^(8) - 23*A^(12) + 16*A^(16) - 8*A^(20) + 3*A^(24) - A^(28)
12a_438m	- A^(-28) + 3*A^(-24) - 8*A^(-20) + 16*A^(-16) - 23*A^(-12) + 30*A^(-8) - 33*A^(-4) + 32 - 27*A^(4) + 19*A^(8) - 11*A^(12) + 5*A^(16) - A^(20)
12a_439	+ A^(-24) - 6*A^(-20) + 16*A^(-16) - 28*A^(-12) + 40*A^(-8) - 49*A^(-4) + 52 - 47*A^(4) + 38*A^(8) - 25*A^(12) + 13*A^(16) - 5*A^(20) + A^(24)
12n_439	- A^(-8) + A^(-4) - 1 + 2*A^(4) + A^(12) - A^(20) + A^(24) - A^(28)
12a_439m	+ A^(-24) - 5*A^(-20) + 13*A^(-16) - 25*A^(-12) + 38*A^(-8) - 47*A^(-4) + 52 - 49*A^(4) + 40*A^(8) - 28*A^(12) + 16*A^(16) - 6*A^(20) + A^(24)
12n_439m	- A^(-28) + A^(-24) - A^(-20) + A^(-12) + 2*A^(-4) - 1 + A^(4) - A^(8)
12a_440	- A^(-44) + 4*A^(-40) - 8*A^(-36) + 13*A^(-32) - 19*A^(-28) + 22*A^(-24) - 23*A^(-20) + 21*A^(-16) - 16*A^(-12) + 12*A^(-8) - 6*A^(-4) + 3 - A^(4)
12a_440m	- A^(-4) + 3 - 6*A^(4) + 12*A^(8) - 16*A^(12) + 21*A^(16) - 23*A^(20) + 22*A^(24) - 19*A^(28) + 13*A^(32) - 8*A^(36) + 4*A^(40) - A^(44)
