0_1	+ 1
6_24	+ A^(-10)*m1 + A^(-8)*m2 - 2*A^(-6)*m1 - 3*A^(-4)*m2 - A^(-2)*m3 + A^(-2)*m1 + 1 + 3*m2 + A^(2)*m3 + A^(2)*m1 - A^(4)*m2 - A^(6)*m1
6_24ms	+ A^(-10)*w1 + A^(-8)*w2 - 2*A^(-6)*w1 - 3*A^(-4)*w2 - A^(-2)*w3 + A^(-2)*w1 + 1 + 3*w2 + A^(2)*w3 + A^(2)*w1 - A^(4)*w2 - A^(6)*w1
6_24s	- A^(-6)*w1 - A^(-4)*w2 + A^(-2)*w3 + A^(-2)*w1 + 1 + 3*w2 - A^(2)*w3 + A^(2)*w1 - 3*A^(4)*w2 - 2*A^(6)*w1 + A^(8)*w2 + A^(10)*w1
6_24m	- A^(-6)*m1 - A^(-4)*m2 + A^(-2)*m3 + A^(-2)*m1 + 1 + 3*m2 - A^(2)*m3 + A^(2)*m1 - 3*A^(4)*m2 - 2*A^(6)*m1 + A^(8)*m2 + A^(10)*m1
6_25	+ A^(8) + A^(10)*m3 + A^(10)*m1 + A^(12)*m2 - A^(14)*m3 - A^(14)*m1 - 2*A^(16)*m2 + A^(20)*m2
6_25ms	+ A^(8) + A^(10)*w3 + A^(10)*w1 + A^(12)*w2 - A^(14)*w3 - A^(14)*w1 - 2*A^(16)*w2 + A^(20)*w2
6_25s	+ A^(-20)*w2 - 2*A^(-16)*w2 - A^(-14)*w3 - A^(-14)*w1 + A^(-12)*w2 + A^(-10)*w3 + A^(-10)*w1 + A^(-8)
6_25m	+ A^(-20)*m2 - 2*A^(-16)*m2 - A^(-14)*m3 - A^(-14)*m1 + A^(-12)*m2 + A^(-10)*m3 + A^(-10)*m1 + A^(-8)
6_26	- A^(6)*m1 + A^(8) + 2*A^(10)*m1 + A^(12)*m2 - 2*A^(14)*m1 - A^(16)*m2 + 2*A^(18)*m1 + A^(20)*m2 - A^(22)*m1 - A^(24)*m2
6_26ms	- A^(6)*w1 + A^(8) + 2*A^(10)*w1 + A^(12)*w2 - 2*A^(14)*w1 - A^(16)*w2 + 2*A^(18)*w1 + A^(20)*w2 - A^(22)*w1 - A^(24)*w2
6_26s	- A^(-24)*w2 - A^(-22)*w1 + A^(-20)*w2 + 2*A^(-18)*w1 - A^(-16)*w2 - 2*A^(-14)*w1 + A^(-12)*w2 + 2*A^(-10)*w1 + A^(-8) - A^(-6)*w1
6_26m	- A^(-24)*m2 - A^(-22)*m1 + A^(-20)*m2 + 2*A^(-18)*m1 - A^(-16)*m2 - 2*A^(-14)*m1 + A^(-12)*m2 + 2*A^(-10)*m1 + A^(-8) - A^(-6)*m1
6_27	+ A^(-8)*m2 - 2*A^(-4)*m2 - A^(-2)*m3 - A^(-2)*m1 + 1 + m2 + A^(2)*m3 + 2*A^(2)*m1 + A^(4)*m2 - A^(6)*m1 - A^(8)*m2
6_27ms	+ A^(-8)*w2 - 2*A^(-4)*w2 - A^(-2)*w3 - A^(-2)*w1 + 1 + w2 + A^(2)*w3 + 2*A^(2)*w1 + A^(4)*w2 - A^(6)*w1 - A^(8)*w2
6_27s	- A^(-8)*w2 - A^(-6)*w1 + A^(-4)*w2 + A^(-2)*w3 + 2*A^(-2)*w1 + 1 + w2 - A^(2)*w3 - A^(2)*w1 - 2*A^(4)*w2 + A^(8)*w2
6_27m	- A^(-8)*m2 - A^(-6)*m1 + A^(-4)*m2 + A^(-2)*m3 + 2*A^(-2)*m1 + 1 + m2 - A^(2)*m3 - A^(2)*m1 - 2*A^(4)*m2 + A^(8)*m2
6_28	- A^(2)*m1 + A^(4) + 2*A^(6)*m1 - A^(8) + A^(8)*m2 - 2*A^(10)*m1 + A^(12) - A^(12)*m2 + 2*A^(14)*m1 + A^(16)*m2 - A^(18)*m1 - A^(20)*m2
6_28ms	- A^(2)*w1 + A^(4) + 2*A^(6)*w1 - A^(8) + A^(8)*w2 - 2*A^(10)*w1 + A^(12) - A^(12)*w2 + 2*A^(14)*w1 + A^(16)*w2 - A^(18)*w1 - A^(20)*w2
6_28s	- A^(-20)*w2 - A^(-18)*w1 + A^(-16)*w2 + 2*A^(-14)*w1 + A^(-12) - A^(-12)*w2 - 2*A^(-10)*w1 - A^(-8) + A^(-8)*w2 + 2*A^(-6)*w1 + A^(-4) - A^(-2)*w1
6_28m	- A^(-20)*m2 - A^(-18)*m1 + A^(-16)*m2 + 2*A^(-14)*m1 + A^(-12) - A^(-12)*m2 - 2*A^(-10)*m1 - A^(-8) + A^(-8)*m2 + 2*A^(-6)*m1 + A^(-4) - A^(-2)*m1
6_29	+ A^(12) + A^(14)*m1 + A^(16)*m2 - A^(18)*m1 - A^(20)*m2 + A^(24)*m2 - A^(28)*m2
6_29ms	+ A^(12) + A^(14)*w1 + A^(16)*w2 - A^(18)*w1 - A^(20)*w2 + A^(24)*w2 - A^(28)*w2
6_29s	- A^(-28)*w2 + A^(-24)*w2 - A^(-20)*w2 - A^(-18)*w1 + A^(-16)*w2 + A^(-14)*w1 + A^(-12)
6_29m	- A^(-28)*m2 + A^(-24)*m2 - A^(-20)*m2 - A^(-18)*m1 + A^(-16)*m2 + A^(-14)*m1 + A^(-12)
6_30	- A^(2)*m3 + A^(4) + A^(6)*m3 + A^(6)*m1 + A^(8)*m2 - A^(10)*m1 - A^(12)*m2
6_30ms	- A^(2)*w3 + A^(4) + A^(6)*w3 + A^(6)*w1 + A^(8)*w2 - A^(10)*w1 - A^(12)*w2
6_30s	- A^(-12)*w2 - A^(-10)*w1 + A^(-8)*w2 + A^(-6)*w3 + A^(-6)*w1 + A^(-4) - A^(-2)*w3
6_30m	- A^(-12)*m2 - A^(-10)*m1 + A^(-8)*m2 + A^(-6)*m3 + A^(-6)*m1 + A^(-4) - A^(-2)*m3
6_31	+ A^(8) + A^(10)*m1 - A^(12) + A^(12)*m2 - 2*A^(14)*m1 + A^(16) - A^(16)*m2 + 2*A^(18)*m1 + A^(20)*m2 - A^(22)*m1 - A^(24)*m2
6_31ms	+ A^(8) + A^(10)*w1 - A^(12) + A^(12)*w2 - 2*A^(14)*w1 + A^(16) - A^(16)*w2 + 2*A^(18)*w1 + A^(20)*w2 - A^(22)*w1 - A^(24)*w2
6_31s	- A^(-24)*w2 - A^(-22)*w1 + A^(-20)*w2 + 2*A^(-18)*w1 + A^(-16) - A^(-16)*w2 - 2*A^(-14)*w1 - A^(-12) + A^(-12)*w2 + A^(-10)*w1 + A^(-8)
6_31m	- A^(-24)*m2 - A^(-22)*m1 + A^(-20)*m2 + 2*A^(-18)*m1 + A^(-16) - A^(-16)*m2 - 2*A^(-14)*m1 - A^(-12) + A^(-12)*m2 + A^(-10)*m1 + A^(-8)
6_32	+ A^(4) + A^(6)*m1 - A^(8) - 2*A^(10)*m1 + A^(12) + 2*A^(14)*m1 + A^(16)*m2 - A^(18)*m1 - A^(20)*m2
6_32ms	+ A^(4) + A^(6)*w1 - A^(8) - 2*A^(10)*w1 + A^(12) + 2*A^(14)*w1 + A^(16)*w2 - A^(18)*w1 - A^(20)*w2
6_32s	- A^(-20)*w2 - A^(-18)*w1 + A^(-16)*w2 + 2*A^(-14)*w1 + A^(-12) - 2*A^(-10)*w1 - A^(-8) + A^(-6)*w1 + A^(-4)
6_32m	- A^(-20)*m2 - A^(-18)*m1 + A^(-16)*m2 + 2*A^(-14)*m1 + A^(-12) - 2*A^(-10)*m1 - A^(-8) + A^(-6)*m1 + A^(-4)
6_33	+ A^(12) + A^(14)*m1 + A^(16)*m2 + A^(18)*m3 - A^(20)*m2 - A^(22)*m3 - A^(22)*m1 - A^(24)*m2 + A^(28)*m2
6_33ms	+ A^(12) + A^(14)*w1 + A^(16)*w2 + A^(18)*w3 - A^(20)*w2 - A^(22)*w3 - A^(22)*w1 - A^(24)*w2 + A^(28)*w2
6_33s	+ A^(-28)*w2 - A^(-24)*w2 - A^(-22)*w3 - A^(-22)*w1 - A^(-20)*w2 + A^(-18)*w3 + A^(-16)*w2 + A^(-14)*w1 + A^(-12)
6_33m	+ A^(-28)*m2 - A^(-24)*m2 - A^(-22)*m3 - A^(-22)*m1 - A^(-20)*m2 + A^(-18)*m3 + A^(-16)*m2 + A^(-14)*m1 + A^(-12)
6_34	- A^(-14)*w1 - A^(-12) + A^(-10)*w1 + 2*A^(-8) + A^(-6)*m1 - A^(-4) - A^(-2)*m1 + 1
6_34ms	- A^(-14)*m1 - A^(-12) + A^(-10)*m1 + 2*A^(-8) + A^(-6)*w1 - A^(-4) - A^(-2)*w1 + 1
6_34s	+ 1 - A^(2)*w1 - A^(4) + A^(6)*w1 + 2*A^(8) + A^(10)*m1 - A^(12) - A^(14)*m1
6_34m	+ 1 - A^(2)*m1 - A^(4) + A^(6)*m1 + 2*A^(8) + A^(10)*w1 - A^(12) - A^(14)*w1
6_35	- A^(-2)*m1 - m2 + A^(2)*m1 + A^(4) + 2*A^(4)*m2 + A^(6)*m3 + A^(6)*m1 - A^(8)*m2 - A^(10)*m3 - A^(10)*m1
6_35ms	- A^(-2)*w1 - w2 + A^(2)*w1 + A^(4) + 2*A^(4)*w2 + A^(6)*w3 + A^(6)*w1 - A^(8)*w2 - A^(10)*w3 - A^(10)*w1
6_35s	- A^(-10)*w3 - A^(-10)*w1 - A^(-8)*w2 + A^(-6)*w3 + A^(-6)*w1 + A^(-4) + 2*A^(-4)*w2 + A^(-2)*w1 - w2 - A^(2)*w1
6_35m	- A^(-10)*m3 - A^(-10)*m1 - A^(-8)*m2 + A^(-6)*m3 + A^(-6)*m1 + A^(-4) + 2*A^(-4)*m2 + A^(-2)*m1 - m2 - A^(2)*m1
6_36	+ A^(-4) + A^(-2)*m1 - 2 - 3*A^(2)*m1 + 2*A^(4) - A^(4)*m2 + 4*A^(6)*m1 + 2*A^(8)*m2 - 2*A^(10)*m1 - A^(12)*m2
6_36ms	+ A^(-4) + A^(-2)*w1 - 2 - 3*A^(2)*w1 + 2*A^(4) - A^(4)*w2 + 4*A^(6)*w1 + 2*A^(8)*w2 - 2*A^(10)*w1 - A^(12)*w2
6_36s	- A^(-12)*w2 - 2*A^(-10)*w1 + 2*A^(-8)*w2 + 4*A^(-6)*w1 + 2*A^(-4) - A^(-4)*w2 - 3*A^(-2)*w1 - 2 + A^(2)*w1 + A^(4)
6_36m	- A^(-12)*m2 - 2*A^(-10)*m1 + 2*A^(-8)*m2 + 4*A^(-6)*m1 + 2*A^(-4) - A^(-4)*m2 - 3*A^(-2)*m1 - 2 + A^(2)*m1 + A^(4)
6_37	- A^(-12) - A^(-10)*m1 + 3*A^(-8) + 3*A^(-6)*m1 - 2*A^(-4) + A^(-4)*m2 - 4*A^(-2)*m1 + 1 - 2*m2 + 2*A^(2)*m1 + A^(4)*m2
6_37ms	- A^(-12) - A^(-10)*w1 + 3*A^(-8) + 3*A^(-6)*w1 - 2*A^(-4) + A^(-4)*w2 - 4*A^(-2)*w1 + 1 - 2*w2 + 2*A^(2)*w1 + A^(4)*w2
6_37s	+ A^(-4)*w2 + 2*A^(-2)*w1 + 1 - 2*w2 - 4*A^(2)*w1 - 2*A^(4) + A^(4)*w2 + 3*A^(6)*w1 + 3*A^(8) - A^(10)*w1 - A^(12)
6_37m	+ A^(-4)*m2 + 2*A^(-2)*m1 + 1 - 2*m2 - 4*A^(2)*m1 - 2*A^(4) + A^(4)*m2 + 3*A^(6)*m1 + 3*A^(8) - A^(10)*m1 - A^(12)
6_38	- 2*A^(2)*m1 + A^(4) - A^(4)*m2 + 3*A^(6)*m1 + 3*A^(8)*m2 + A^(10)*m3 - A^(10)*m1 - 2*A^(12)*m2 - A^(14)*m3
6_38ms	- 2*A^(2)*w1 + A^(4) - A^(4)*w2 + 3*A^(6)*w1 + 3*A^(8)*w2 + A^(10)*w3 - A^(10)*w1 - 2*A^(12)*w2 - A^(14)*w3
6_38s	- A^(-14)*w3 - 2*A^(-12)*w2 + A^(-10)*w3 - A^(-10)*w1 + 3*A^(-8)*w2 + 3*A^(-6)*w1 + A^(-4) - A^(-4)*w2 - 2*A^(-2)*w1
6_38m	- A^(-14)*m3 - 2*A^(-12)*m2 + A^(-10)*m3 - A^(-10)*m1 + 3*A^(-8)*m2 + 3*A^(-6)*m1 + A^(-4) - A^(-4)*m2 - 2*A^(-2)*m1
6_39	+ A^(4) - 2*A^(8) - A^(10)*m1 + 3*A^(12) + 3*A^(14)*m1 - A^(16) + A^(16)*m2 - 2*A^(18)*m1 - A^(20)*m2
6_39ms	+ A^(4) - 2*A^(8) - A^(10)*w1 + 3*A^(12) + 3*A^(14)*w1 - A^(16) + A^(16)*w2 - 2*A^(18)*w1 - A^(20)*w2
6_39s	- A^(-20)*w2 - 2*A^(-18)*w1 - A^(-16) + A^(-16)*w2 + 3*A^(-14)*w1 + 3*A^(-12) - A^(-10)*w1 - 2*A^(-8) + A^(-4)
6_39m	- A^(-20)*m2 - 2*A^(-18)*m1 - A^(-16) + A^(-16)*m2 + 3*A^(-14)*m1 + 3*A^(-12) - A^(-10)*m1 - 2*A^(-8) + A^(-4)
6_40	+ A^(8) + A^(10)*m1 - A^(12) - 2*A^(14)*m1 + A^(16) + 3*A^(18)*m1 + A^(20)*m2 - 2*A^(22)*m1 - A^(24)*m2
6_40ms	+ A^(8) + A^(10)*w1 - A^(12) - 2*A^(14)*w1 + A^(16) + 3*A^(18)*w1 + A^(20)*w2 - 2*A^(22)*w1 - A^(24)*w2
6_40s	- A^(-24)*w2 - 2*A^(-22)*w1 + A^(-20)*w2 + 3*A^(-18)*w1 + A^(-16) - 2*A^(-14)*w1 - A^(-12) + A^(-10)*w1 + A^(-8)
6_40m	- A^(-24)*m2 - 2*A^(-22)*m1 + A^(-20)*m2 + 3*A^(-18)*m1 + A^(-16) - 2*A^(-14)*m1 - A^(-12) + A^(-10)*m1 + A^(-8)
6_41	+ A^(4) - A^(8) + 2*A^(12) + A^(12)*m2 + A^(14)*m1 - A^(16) - A^(16)*m2 - 2*A^(18)*m1 + A^(22)*m1
6_41ms	+ A^(4) - A^(8) + 2*A^(12) + A^(12)*w2 + A^(14)*w1 - A^(16) - A^(16)*w2 - 2*A^(18)*w1 + A^(22)*w1
6_41s	+ A^(-22)*w1 - 2*A^(-18)*w1 - A^(-16) - A^(-16)*w2 + A^(-14)*w1 + 2*A^(-12) + A^(-12)*w2 - A^(-8) + A^(-4)
6_41m	+ A^(-22)*m1 - 2*A^(-18)*m1 - A^(-16) - A^(-16)*m2 + A^(-14)*m1 + 2*A^(-12) + A^(-12)*m2 - A^(-8) + A^(-4)
6_42	- A^(-6)*w1 + 2*A^(-2)*w1 + A^(-2)*m1 + 2 - 2*A^(2)*w1 - A^(2)*m1 - 3*A^(4) + A^(6)*w1 + 3*A^(8) - A^(12)
6_42ms	- A^(-6)*m1 + A^(-2)*w1 + 2*A^(-2)*m1 + 2 - A^(2)*w1 - 2*A^(2)*m1 - 3*A^(4) + A^(6)*m1 + 3*A^(8) - A^(12)
6_42s	- A^(-12) + 3*A^(-8) + A^(-6)*m1 - 3*A^(-4) - A^(-2)*w1 - 2*A^(-2)*m1 + 2 + A^(2)*w1 + 2*A^(2)*m1 - A^(6)*m1
6_42m	- A^(-12) + 3*A^(-8) + A^(-6)*w1 - 3*A^(-4) - 2*A^(-2)*w1 - A^(-2)*m1 + 2 + 2*A^(2)*w1 + A^(2)*m1 - A^(6)*w1
6_43	+ A^(-4) + A^(-2)*m1 - 1 - 2*A^(2)*m1 + A^(4) + 3*A^(6)*m1 - 3*A^(10)*m1 - A^(12) + A^(14)*m1 + A^(16)
6_43ms	+ A^(-4) + A^(-2)*w1 - 1 - 2*A^(2)*w1 + A^(4) + 3*A^(6)*w1 - 3*A^(10)*w1 - A^(12) + A^(14)*w1 + A^(16)
6_43s	+ A^(-16) + A^(-14)*w1 - A^(-12) - 3*A^(-10)*w1 + 3*A^(-6)*w1 + A^(-4) - 2*A^(-2)*w1 - 1 + A^(2)*w1 + A^(4)
6_43m	+ A^(-16) + A^(-14)*m1 - A^(-12) - 3*A^(-10)*m1 + 3*A^(-6)*m1 + A^(-4) - 2*A^(-2)*m1 - 1 + A^(2)*m1 + A^(4)
6_44	+ A^(2)*w1 + A^(4) - 2*A^(6)*w1 - 2*A^(8) + 2*A^(10)*w1 + 4*A^(12) - A^(14)*w1 - 3*A^(16) + 2*A^(20) - A^(24)
6_44ms	+ A^(2)*m1 + A^(4) - 2*A^(6)*m1 - 2*A^(8) + 2*A^(10)*m1 + 4*A^(12) - A^(14)*m1 - 3*A^(16) + 2*A^(20) - A^(24)
6_44s	- A^(-24) + 2*A^(-20) - 3*A^(-16) - A^(-14)*m1 + 4*A^(-12) + 2*A^(-10)*m1 - 2*A^(-8) - 2*A^(-6)*m1 + A^(-4) + A^(-2)*m1
6_44m	- A^(-24) + 2*A^(-20) - 3*A^(-16) - A^(-14)*w1 + 4*A^(-12) + 2*A^(-10)*w1 - 2*A^(-8) - 2*A^(-6)*w1 + A^(-4) + A^(-2)*w1
6_45	+ A^(-16) - 2*A^(-12) - 2*A^(-10)*m1 + 3*A^(-8) + 3*A^(-6)*m1 - 2*A^(-4) - 3*A^(-2)*m1 + 1 + 3*A^(2)*m1 - A^(6)*m1
6_45ms	+ A^(-16) - 2*A^(-12) - 2*A^(-10)*w1 + 3*A^(-8) + 3*A^(-6)*w1 - 2*A^(-4) - 3*A^(-2)*w1 + 1 + 3*A^(2)*w1 - A^(6)*w1
6_45s	- A^(-6)*w1 + 3*A^(-2)*w1 + 1 - 3*A^(2)*w1 - 2*A^(4) + 3*A^(6)*w1 + 3*A^(8) - 2*A^(10)*w1 - 2*A^(12) + A^(16)
6_45m	- A^(-6)*m1 + 3*A^(-2)*m1 + 1 - 3*A^(2)*m1 - 2*A^(4) + 3*A^(6)*m1 + 3*A^(8) - 2*A^(10)*m1 - 2*A^(12) + A^(16)
6_46	- A^(-18)*w1 + 2*A^(-14)*w1 + A^(-12) - 3*A^(-10)*w1 - A^(-8) + 3*A^(-6)*w1 + 2*A^(-4) - 2*A^(-2)*w1 - 2 + A^(2)*w1 + A^(4)
6_46ms	- A^(-18)*m1 + 2*A^(-14)*m1 + A^(-12) - 3*A^(-10)*m1 - A^(-8) + 3*A^(-6)*m1 + 2*A^(-4) - 2*A^(-2)*m1 - 2 + A^(2)*m1 + A^(4)
6_46s	+ A^(-4) + A^(-2)*m1 - 2 - 2*A^(2)*m1 + 2*A^(4) + 3*A^(6)*m1 - A^(8) - 3*A^(10)*m1 + A^(12) + 2*A^(14)*m1 - A^(18)*m1
6_46m	+ A^(-4) + A^(-2)*w1 - 2 - 2*A^(2)*w1 + 2*A^(4) + 3*A^(6)*w1 - A^(8) - 3*A^(10)*w1 + A^(12) + 2*A^(14)*w1 - A^(18)*w1
6_47	+ A^(-16) - 2*A^(-12) - A^(-10)*m1 + 3*A^(-8) + 2*A^(-6)*m1 - 3*A^(-4) - 3*A^(-2)*m1 + 2 + 3*A^(2)*m1 - A^(6)*m1
6_47ms	+ A^(-16) - 2*A^(-12) - A^(-10)*w1 + 3*A^(-8) + 2*A^(-6)*w1 - 3*A^(-4) - 3*A^(-2)*w1 + 2 + 3*A^(2)*w1 - A^(6)*w1
6_47s	- A^(-6)*w1 + 3*A^(-2)*w1 + 2 - 3*A^(2)*w1 - 3*A^(4) + 2*A^(6)*w1 + 3*A^(8) - A^(10)*w1 - 2*A^(12) + A^(16)
6_47m	- A^(-6)*m1 + 3*A^(-2)*m1 + 2 - 3*A^(2)*m1 - 3*A^(4) + 2*A^(6)*m1 + 3*A^(8) - A^(10)*m1 - 2*A^(12) + A^(16)
6_48	- A^(-18)*w1 + 2*A^(-14)*w1 + A^(-12) - 3*A^(-10)*w1 - 2*A^(-8) + 3*A^(-6)*w1 + 3*A^(-4) - A^(-2)*w1 - 2 + A^(4)
6_48ms	- A^(-18)*m1 + 2*A^(-14)*m1 + A^(-12) - 3*A^(-10)*m1 - 2*A^(-8) + 3*A^(-6)*m1 + 3*A^(-4) - A^(-2)*m1 - 2 + A^(4)
6_48s	+ A^(-4) - 2 - A^(2)*m1 + 3*A^(4) + 3*A^(6)*m1 - 2*A^(8) - 3*A^(10)*m1 + A^(12) + 2*A^(14)*m1 - A^(18)*m1
6_48m	+ A^(-4) - 2 - A^(2)*w1 + 3*A^(4) + 3*A^(6)*w1 - 2*A^(8) - 3*A^(10)*w1 + A^(12) + 2*A^(14)*w1 - A^(18)*w1
6_49	+ A^(-4) + A^(-2)*w1 - 1 - 2*A^(2)*w1 - A^(2)*m1 + 2*A^(6)*w1 + 2*A^(6)*m1 + 2*A^(8) - A^(10)*w1 - A^(10)*m1 - 2*A^(12) + A^(16)
6_49ms	+ A^(-4) + A^(-2)*m1 - 1 - A^(2)*w1 - 2*A^(2)*m1 + 2*A^(6)*w1 + 2*A^(6)*m1 + 2*A^(8) - A^(10)*w1 - A^(10)*m1 - 2*A^(12) + A^(16)
6_49s	+ A^(-16) - 2*A^(-12) - A^(-10)*w1 - A^(-10)*m1 + 2*A^(-8) + 2*A^(-6)*w1 + 2*A^(-6)*m1 - A^(-2)*w1 - 2*A^(-2)*m1 - 1 + A^(2)*m1 + A^(4)
6_49m	+ A^(-16) - 2*A^(-12) - A^(-10)*w1 - A^(-10)*m1 + 2*A^(-8) + 2*A^(-6)*w1 + 2*A^(-6)*m1 - 2*A^(-2)*w1 - A^(-2)*m1 - 1 + A^(2)*w1 + A^(4)
6_50	+ A^(8) + A^(10)*m1 - A^(12) - 2*A^(14)*m1 + 2*A^(16) + 3*A^(18)*m1 - A^(20) - 3*A^(22)*m1 + 2*A^(26)*m1 - A^(30)*m1
6_50ms	+ A^(8) + A^(10)*w1 - A^(12) - 2*A^(14)*w1 + 2*A^(16) + 3*A^(18)*w1 - A^(20) - 3*A^(22)*w1 + 2*A^(26)*w1 - A^(30)*w1
6_50s	- A^(-30)*w1 + 2*A^(-26)*w1 - 3*A^(-22)*w1 - A^(-20) + 3*A^(-18)*w1 + 2*A^(-16) - 2*A^(-14)*w1 - A^(-12) + A^(-10)*w1 + A^(-8)
6_50m	- A^(-30)*m1 + 2*A^(-26)*m1 - 3*A^(-22)*m1 - A^(-20) + 3*A^(-18)*m1 + 2*A^(-16) - 2*A^(-14)*m1 - A^(-12) + A^(-10)*m1 + A^(-8)
6_51	+ A^(-4) - 2 - 2*A^(2)*m1 + 3*A^(4) + 4*A^(6)*m1 - A^(8) + A^(8)*m2 - 3*A^(10)*m1 - A^(12)*m2 + A^(14)*m1
6_51ms	+ A^(-4) - 2 - 2*A^(2)*w1 + 3*A^(4) + 4*A^(6)*w1 - A^(8) + A^(8)*w2 - 3*A^(10)*w1 - A^(12)*w2 + A^(14)*w1
6_51s	+ A^(-14)*w1 - A^(-12)*w2 - 3*A^(-10)*w1 - A^(-8) + A^(-8)*w2 + 4*A^(-6)*w1 + 3*A^(-4) - 2*A^(-2)*w1 - 2 + A^(4)
6_51m	+ A^(-14)*m1 - A^(-12)*m2 - 3*A^(-10)*m1 - A^(-8) + A^(-8)*m2 + 4*A^(-6)*m1 + 3*A^(-4) - 2*A^(-2)*m1 - 2 + A^(4)
6_52	+ A^(-10)*w1 + A^(-8) - 2*A^(-6)*w1 - 2*A^(-4) + 2*A^(-2)*w1 + 3 - 2*A^(2)*w1 - 3*A^(4) + A^(6)*w1 + 3*A^(8) - A^(12)
6_52ms	+ A^(-10)*m1 + A^(-8) - 2*A^(-6)*m1 - 2*A^(-4) + 2*A^(-2)*m1 + 3 - 2*A^(2)*m1 - 3*A^(4) + A^(6)*m1 + 3*A^(8) - A^(12)
6_52s	- A^(-12) + 3*A^(-8) + A^(-6)*m1 - 3*A^(-4) - 2*A^(-2)*m1 + 3 + 2*A^(2)*m1 - 2*A^(4) - 2*A^(6)*m1 + A^(8) + A^(10)*m1
6_52m	- A^(-12) + 3*A^(-8) + A^(-6)*w1 - 3*A^(-4) - 2*A^(-2)*w1 + 3 + 2*A^(2)*w1 - 2*A^(4) - 2*A^(6)*w1 + A^(8) + A^(10)*w1
6_53	+ A^(-4) - 2 - A^(2)*m1 + 3*A^(4) + 2*A^(6)*m1 - 2*A^(8) - 2*A^(10)*m1 + 2*A^(12) + 2*A^(14)*m1 - A^(16) - A^(18)*m1
6_53ms	+ A^(-4) - 2 - A^(2)*w1 + 3*A^(4) + 2*A^(6)*w1 - 2*A^(8) - 2*A^(10)*w1 + 2*A^(12) + 2*A^(14)*w1 - A^(16) - A^(18)*w1
6_53s	- A^(-18)*w1 - A^(-16) + 2*A^(-14)*w1 + 2*A^(-12) - 2*A^(-10)*w1 - 2*A^(-8) + 2*A^(-6)*w1 + 3*A^(-4) - A^(-2)*w1 - 2 + A^(4)
6_53m	- A^(-18)*m1 - A^(-16) + 2*A^(-14)*m1 + 2*A^(-12) - 2*A^(-10)*m1 - 2*A^(-8) + 2*A^(-6)*m1 + 3*A^(-4) - A^(-2)*m1 - 2 + A^(4)
6_54	+ A^(-10)*m1 + A^(-8) - A^(-6)*m1 - 2*A^(-4) + 3 - 2*A^(4) - A^(6)*m1 + A^(8) + A^(10)*m1
6_54s	+ A^(-10)*w1 + A^(-8) - A^(-6)*w1 - 2*A^(-4) + 3 - 2*A^(4) - A^(6)*w1 + A^(8) + A^(10)*w1
6_55	- A^(-6)*m1 + 2*A^(-2)*m1 + 1 - 3*A^(2)*m1 - A^(4) + 3*A^(6)*m1 + 2*A^(8) + A^(8)*m2 - A^(10)*m1 - A^(12) - A^(12)*m2
6_55ms	- A^(-6)*w1 + 2*A^(-2)*w1 + 1 - 3*A^(2)*w1 - A^(4) + 3*A^(6)*w1 + 2*A^(8) + A^(8)*w2 - A^(10)*w1 - A^(12) - A^(12)*w2
6_55s	- A^(-12) - A^(-12)*w2 - A^(-10)*w1 + 2*A^(-8) + A^(-8)*w2 + 3*A^(-6)*w1 - A^(-4) - 3*A^(-2)*w1 + 1 + 2*A^(2)*w1 - A^(6)*w1
6_55m	- A^(-12) - A^(-12)*m2 - A^(-10)*m1 + 2*A^(-8) + A^(-8)*m2 + 3*A^(-6)*m1 - A^(-4) - 3*A^(-2)*m1 + 1 + 2*A^(2)*m1 - A^(6)*m1
6_56	+ A^(2)*m1 + A^(4) - 2*A^(6)*m1 - 2*A^(8) + 2*A^(10)*m1 + 4*A^(12) + A^(12)*m2 - 3*A^(16) - A^(16)*m2 - 2*A^(18)*m1 + A^(20) + A^(22)*m1
6_56ms	+ A^(2)*w1 + A^(4) - 2*A^(6)*w1 - 2*A^(8) + 2*A^(10)*w1 + 4*A^(12) + A^(12)*w2 - 3*A^(16) - A^(16)*w2 - 2*A^(18)*w1 + A^(20) + A^(22)*w1
6_56s	+ A^(-22)*w1 + A^(-20) - 2*A^(-18)*w1 - 3*A^(-16) - A^(-16)*w2 + 4*A^(-12) + A^(-12)*w2 + 2*A^(-10)*w1 - 2*A^(-8) - 2*A^(-6)*w1 + A^(-4) + A^(-2)*w1
6_56m	+ A^(-22)*m1 + A^(-20) - 2*A^(-18)*m1 - 3*A^(-16) - A^(-16)*m2 + 4*A^(-12) + A^(-12)*m2 + 2*A^(-10)*m1 - 2*A^(-8) - 2*A^(-6)*m1 + A^(-4) + A^(-2)*m1
6_57	+ A^(-16) - 2*A^(-12) - A^(-10)*w1 + 3*A^(-8) + 2*A^(-6)*w1 + A^(-6)*m1 - 2*A^(-4) - 2*A^(-2)*w1 - 2*A^(-2)*m1 + A^(2)*w1 + A^(2)*m1 + A^(4)
6_57ms	+ A^(-16) - 2*A^(-12) - A^(-10)*m1 + 3*A^(-8) + A^(-6)*w1 + 2*A^(-6)*m1 - 2*A^(-4) - 2*A^(-2)*w1 - 2*A^(-2)*m1 + A^(2)*w1 + A^(2)*m1 + A^(4)
